06082021 00:00|12052021|09|1|1|||SM1|SUPERMEDIA|02147260174|||||||||DET|17,99|14,75|17,99|0|0|0|0|0|0|0|0|1||5099206020764|0197049|LOGITECH|920-002492|1|17,99|0|17,99|14,75|VEN||0|10,35
06082021 00:00|12052021|10|2|2|||SM1|SUPERMEDIA|02147260174|||||||||DET|6,99|5,73|6,99|0|0|0|0|0|0|0|0|1||8713439204049|0971372|TRUST|20404|1|6,99|0|6,99|5,73|VEN||0|4,61
06082021 00:00|12052021|10|4|3|||SM1|SUPERMEDIA|02147260174||0431068957270|||||||DET|59,99|49,17|59,99|0|0|0|0|0|0|0|0|1||8007403116651|0830417|IMETEC|11665|1|59,99|0|59,99|49,17|VEN||0|51,56
06082021 00:00|12052021|10|5|4|||SM1|SUPERMEDIA|02147260174|||||||||DET|3,59|2,94|3,59|0|0|0|0|0|0|0|0|1||7638900297409|0516123|ENERGIZER|E300127700|1|3,59|0|3,59|2,94|VEN||0|1,39
06082021 00:00|12052021|11|8|5|||SM1|SUPERMEDIA|02147260174|||||||||DET|50,00|50,00|50,00|0|0|0|0|0|0|0|0|1||8021096010072|0109723|EURONET|50 EURO|1|50,00|0|50,00|50,00|VEN||0|48,70
06082021 00:00|12052021|11|9|6|||SM1|SUPERMEDIA|02147260174|||||||||DET|3,49|2,86|3,49|0|0|0|0|0|0|0|0|1||7638900295641|0453262|ENERGIZER|639336|1|3,49|0|3,49|2,86|VEN||0|0,83
06082021 00:00|12052021|11|12|7|||SM1|SUPERMEDIA|02147260174|||||||||DET|-19,99|-16,39|-19,99|0|0|0|0|0|0|0|0|1||8018080353970|0926467|CELLULAR LINE|AUSPARROWTYPECK|-1|19,99|0|-19,99|-16,39|RES||0|10,87
06082021 00:00|12052021|11|13|8|||SM1|SUPERMEDIA|02147260174|||||||||DET|29,99|24,58|29,99|0|0|0|0|0|0|0|0|1||8018080359767|0951964|CELLULAR LINE|AUJUNCOMFIIPHK|1|29,99|0|29,99|24,58|VEN||0|17,67
06082021 00:00|12052021|11|14|9|||SM1|SUPERMEDIA|02147260174|||||||||DET|94,99|77,86|94,99|0|0|0|0|0|0|0|0|1||3121044104572|0635263|ROWENTA|VU4210|1|94,99|0|94,99|77,86|VEN||0|57,80
06082021 00:00|12052021|15|16|10|||SM1|SUPERMEDIA|02147260174|||||||||DET|-39,99|-32,78|-39,99|0|0|0|0|0|0|0|0|1||8018080351389|0914372|CELLULAR LINE|ACHIPHKITC2LPD18WW|-1|39,99|0|-39,99|-32,78|RES||0|21,95
06082021 00:00|12052021|15|17|11|||SM1|SUPERMEDIA|02147260174||0431070213012|||||||DET|599,00|490,98|599,00|0|0|0|0|0|0|0|0|1||7332543662586|0955835|ELECTROLUX|EOD5H40X|1|599,00|0|599,00|490,98|VEN||0|345,72
06082021 00:00|12052021|15|18|12|||SM1|SUPERMEDIA|02147260174|||||||||DET|69,98|57,36|69,98|0|0|0|0|0|0|0|0|1||4250366850917|0723444|GIGASET|A170DUO|1|29,99|0|29,99|24,58|VEN||0|20,50
06082021 00:00|12052021|15|18|12|||SM1|SUPERMEDIA|02147260174|||||||||DET|69,98|57,36|69,98|0|0|0|0|0|0|0|0|2||4008496982882|0922933|RUSSELL HOBBS|24992-70|1|39,99|0|39,99|32,78|VEN||0|27,37
06082021 00:00|12052021|16|19|13|||SM1|SUPERMEDIA|02147260174|||||||||DET|19,99|16,39|19,99|0|0|0|0|0|0|0|0|1||8714574523309|0032798|CANON|PG-510 BK|1|19,99|0|19,99|16,39|VEN||0|11,08
06082021 00:00|12052021|16|20|14|||SM1|SUPERMEDIA|02147260174|||||||||DET|39,99|32,78|39,99|0|0|0|0|0|0|0|0|1||8710103841944|0763711|PHILIPS|GC2992/70|1|39,99|0|39,99|32,78|VEN||0|27,60
06082021 00:00|12052021|16|21|15|||SM1|SUPERMEDIA|02147260174|||||||||DET|750,00|614,75|750,00|0|0|0|0|0|0|0|0|1||4016803028857|0373624|LIEBHERR|GNP2303|1|750,00|0|750,00|614,75|VEN||0|540,86
06082021 00:00|12052021|16|23|16|||SM1|SUPERMEDIA|02147260174||0431054883705|||||||DET|549,00|450,00|549,00|0|0|0|0|0|0|0|0|1||5025155046470|1001857|DYSON|V11ABSEXTR|1|549,00|0|549,00|450,00|VEN||0|536,31
06082021 00:00|12052021|16|24|17|||SM1|SUPERMEDIA|02147260174|||||||||DET|359,00|294,26|359,00|0|0|0|0|0|0|0|0|1||8007842897586|1041500|HOTPOINT ARISTON|CS1A250H|1|359,00|0|359,00|294,26|VEN||0|246,75
06082021 00:00|12052021|16|25|18|||SM1|SUPERMEDIA|02147260174|||||||||DET|4,99|4,09|4,99|0|0|0|0|0|0|0|0|1||7638900298512|0465669|ENERGIZER|E300126300|1|4,99|0|4,99|4,09|VEN||0|2,15
06082021 00:00|12052021|17|26|19|||SM1|SUPERMEDIA|02147260174|||||||||DET|389,00|318,85|389,00|0|0|0|0|0|0|0|0|1||8050147619834|1052864|INDESIT|BWE 91284X WS IT N|1|389,00|0|389,00|318,85|VEN||0|244,37
06082021 00:00|12052021|17|27|20|||SM1|SUPERMEDIA|02147260174||0431071846387|||||||DET|75,97|62,28|75,97|0|0|0|0|0|0|0|0|1||0888793803011|0550683|HP|302 NERA|1|15,99|0|15,99|13,11|VEN||0|11,40
06082021 00:00|12052021|17|27|20|||SM1|SUPERMEDIA|02147260174||0431071846387|||||||DET|75,97|62,28|75,97|0|0|0|0|0|0|0|0|2||0888793802960|0550692|HP|302 TRI-COL|1|19,99|0|19,99|16,39|VEN||0|13,96
06082021 00:00|12052021|17|27|20|||SM1|SUPERMEDIA|02147260174||0431071846387|||||||DET|75,97|62,28|75,97|0|0|0|0|0|0|0|0|3||5038061105575|1043731|REMINGTON|AC9300|1|39,99|0|39,99|32,78|VEN||0|27,07
06082021 00:00|12052021|17|28|21|||SM1|SUPERMEDIA|02147260174|||||||||DET|14,99|12,29|14,99|0|0|0|0|0|0|0|0|1||8715946600321|0546350|EPSON|T29 FRAGOLA|1|14,99|0|14,99|12,29|VEN||0|8,87
06082021 00:00|12052021|17|30|22|||SM1|SUPERMEDIA|02147260174|||||||||DET|14,98|12,28|14,98|0|0|0|0|0|0|0|0|1||4905524937305|0432044|SONY|MDREX15APW BIANCA|1|9,99|0|9,99|8,19|VEN||0|6,35
06082021 00:00|12052021|17|30|22|||SM1|SUPERMEDIA|02147260174|||||||||DET|14,98|12,28|14,98|0|0|0|0|0|0|0|0|2||8018417224669|0592638|EKON|ECAJACK05MMK|1|4,99|0|4,99|4,09|VEN||0|2,13
06082021 00:00|12052021|18|31|23|||SM1|SUPERMEDIA|02147260174|||||||||DET|12,99|10,65|12,99|0|0|0|0|0|0|0|0|1||8018417325816|1057020|SBS|TESKINSAA12T|1|12,99|0|12,99|10,65|VEN||0|7,82
06082021 00:00|12052021|18|32|24|||SM1|SUPERMEDIA|02147260174|||||||||DET|29,99|24,58|29,99|0|0|0|0|0|0|0|0|1||8007403095598|0413001|IMETEC|9559|1|29,99|0|29,99|24,58|VEN||0|19,10
06082021 00:00|12052021|18|33|25|||SM1|SUPERMEDIA|02147260174||0431068957492|||||||DET|539,00|441,80|539,00|0|0|0|0|0|0|0|0|1||4242002994895|0784191|BOSCH|WAT28438II|1|539,00|0|539,00|441,80|VEN||0|354,65
06082021 00:00|12052021|18|34|26|||SM1|SUPERMEDIA|02147260174|||||||||DET|16,48|13,51|16,48|0|0|0|0|0|0|0|0|1||8018080275999|0594663|CELLULAR LINE|AUINEARK|1|12,99|0|12,99|10,65|VEN||0|7,26
06082021 00:00|12052021|18|34|26|||SM1|SUPERMEDIA|02147260174|||||||||DET|16,48|13,51|16,48|0|0|0|0|0|0|0|0|2||7638900248357|3262138|ENERGIZER|CR 2032|1|3,49|0|3,49|2,86|VEN||0|1,02
06082021 00:00|12052021|18|38|27|||SM1|SUPERMEDIA|02147260174|||||||||DET|19,99|16,39|19,99|0|0|0|0|0|0|0|0|1||4211125704155|0570162|BEURER|KS25|1|19,99|0|19,99|16,39|VEN||0|14,54
06082021 00:00|12052021|18|40|28|||SM1|SUPERMEDIA|02147260174||0431068957041|||||||DET|139,00|113,93|139,00|0|0|0|0|0|0|0|0|1||0190199098534|0907549|APPLE|MV7N2TY/A|1|139,00|0|139,00|113,93|VEN||0|113,00
